backend,schema_version,branch_id,paper_fit_branch,point_index,T_K,p_Pa,F,N_a_m3,N_a_cm3,log_w,w_m_s,table_ii_reference_w_m_s,log_n,log_q,n,q,s,hopf_frequency,eigenvalue_real,eigenvalue_imag,residual_norm,converged,iterations,message,jacobian_coordinate_system,state_coordinate_system,continuation_parameterization,method,method_metadata,source_file,raw_loca_run,loca_continuation_mode,loca_native_hopf_stepper
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,80,230.0,30000.0,1.0,10000000000.0,10000.0,-3.025552509966718,0.048530999999987987,0.048492651887080344,9.695498596560808,-12.611814883582941,16244.320135920618,3.3324096948411777e-06,1.447568339520514,0.006557726013012231,3.5966496131996286e-09,0.006557726805577963,4.927120259766075e-17,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,81,230.5,30000.0,1.0,10000000000.0,10000.0,-2.9952600772060274,0.050023615392510434,0.04993799752757555,9.711888662278923,-12.555310590573566,16512.75947035434,3.526126527191496e-06,1.4457353752733735,0.00673153987251581,3.245933257716848e-07,0.006733629486011157,1.375722858256216e-09,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,82,231.0,30000.0,1.0,10000000000.0,10000.0,-2.9670311705099777,0.051455847428846305,0.05141691011820563,9.726502171576094,-12.500930779198603,16755.840642973406,3.7231860946177915e-06,1.4438893011348746,0.006907239711290199,2.009650300989138e-10,0.006907012445498318,6.554052602955441e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,83,231.5,30000.0,1.0,10000000000.0,10000.0,-2.9380802507193273,0.05296731516210081,0.052929828539483886,9.742174198496956,-12.445831313609373,17020.50714176589,3.934088611940485e-06,1.4420375822811202,0.007086231349800948,1.5705754839029362e-12,0.0070862279940424764,1.4738100356437722e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,84,232.0,30000.0,1.0,10000000000.0,10000.0,-2.90935647598883,0.05451079759163721,0.054477185480139086,9.757949245525872,-12.390975610870807,17291.1354170904,4.155924668430292e-06,1.4401777088860148,0.0072687987689179275,-5.571978065033699e-09,0.0072684127223789675,5.511537398978147e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,85,232.5,30000.0,1.0,10000000000.0,10000.0,-2.880817294162797,0.05608890296319454,0.05605940693012955,9.773877373708821,-12.336317159025135,17568.7559567556,4.389403754924886e-06,1.4383098155717637,0.007453685645073605,2.1945553013713592e-13,0.007453685608956996,2.456200015043914e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,86,233.0,30000.0,1.0,10000000000.0,10000.0,-2.852523056947153,0.05769856031761885,0.057676911665075485,9.789906463721552,-12.28191218197976,17852.63622041987,4.6348246935559685e-06,1.4364337701443544,0.00764210676144717,-4.8154023229822485e-09,0.007641832506286999,5.749430638001361e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,87,233.5,30000.0,1.0,10000000000.0,10000.0,-2.824423655920651,0.05934284887490153,0.0593301107224366,9.806094392242207,-12.227706514451326,18143.98522561404,4.892992323896793e-06,1.4345497263422495,0.007832993599286213,2.212980233090578e-13,0.007832993565060785,2.46753314216349e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,88,234.0,30000.0,1.0,10000000000.0,10000.0,-2.796572831647912,0.0610188264774333,0.06101940686978718,9.82239590074181,-12.173749677589399,18442.18349222395,5.1642551460674335e-06,1.4326575699069852,0.008027305698712805,-5.583582240011389e-09,0.00802695781121395,5.826375551582305e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,89,234.5,30000.0,1.0,10000000000.0,10000.0,-2.7689193107853973,0.06272975949916677,0.06274519406555726,9.838870290077923,-12.119986251875076,18748.523658363414,5.449502423621897e-06,1.4307574567626495,0.008223869289695106,2.5986656403131914e-13,0.0082238692449064,2.674972581116692e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,90,235.0,30000.0,1.0,10000000000.0,10000.0,-2.741521310398587,0.06447219003545478,0.06450785691263297,9.855468099981252,-12.066470144909642,19062.304927410798,5.749083282994319e-06,1.4288492618717255,0.008423866830972893,-6.0310428333289895e-09,0.008423482667918166,5.930863000313769e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,91,235.5,30000.0,1.0,10000000000.0,10000.0,-2.7143250493700073,0.06624965316531702,0.06630777010522569,9.872251350006318,-12.013143357678674,19384.93215070521,6.063985155015864e-06,1.426933146746123,0.008625950354213048,2.9337968686371507e-13,0.008625950300426717,2.839184293339152e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,92,236.0,30000.0,1.0,10000000000.0,10000.0,-2.6873907039740996,0.06805829211938393,0.0681452978694417,9.88916883702608,-11.960061687304165,19715.666195189006,6.394567940445472e-06,1.425008982051619,0.00883143245952462,-6.578267784012118e-09,0.008830999600931507,6.023338195880716e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,93,236.5,30000.0,1.0,10000000000.0,10000.0,-2.6606623379297254,0.06990190772373653,0.07002079339800749,9.906284900083513,-11.907164926636465,20056.02527549734,6.741925936273281e-06,1.4230769338502423,0.009038790508286666,3.317472165031976e-13,0.009038790443621846,3.013518493994425e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,94,237.0,30000.0,1.0,10000000000.0,10000.0,-2.6342025207877517,0.071776186607549,0.07193459827962047,9.923546109568726,-11.85451121638929,20405.221634780228,7.106425264019137e-06,1.4211368673818539,0.009249501622720204,-7.127161459749218e-09,0.009249019847467859,6.114067233735726e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,95,237.5,30000.0,1.0,10000000000.0,10000.0,-2.6079531498004984,0.07368521210378712,0.0738870419234246,9.941019078942768,-11.80203815225301,20764.89457382751,7.4892780600793094e-06,1.4191889531598152,0.009461856056642298,3.7245380390960037e-13,0.009461855980152041,3.182912016389489e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,96,238.0,30000.0,1.0,10000000000.0,10000.0,-2.581963085544521,0.07562539908072792,0.07587844097911052,9.9586641026458,-11.749790159249434,21134.543270080234,7.890980502751447e-06,1.4172330913936138,0.009677031950148782,1.5091877400563725e-13,0.009677031939832879,2.017638364690864e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,97,238.5,30000.0,1.0,10000000000.0,10000.0,-2.5562197717055755,0.0775975230543135,0.07790909875319106,9.976502564255847,-11.697750316839697,21514.933712024533,8.312498629623015e-06,1.4152693371431238,0.009894523283118514,2.281768524126093e-13,0.009894523257648164,2.4968705058405055e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,98,239.0,30000.0,1.0,10000000000.0,10000.0,-2.5307260078024587,0.07960120820418479,0.07997930462198864,9.994540581657713,-11.645917048077436,21906.541759034735,8.754724608356058e-06,1.4132977065289325,0.010114237707476919,2.3989404213109466e-13,0.010114237680019539,2.5581630258820072e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,99,239.5,30000.0,1.0,10000000000.0,10000.0,-2.5054845833652233,0.08163602893719067,0.08208933344191788,10.012784267061148,-11.594288779272985,22309.865686051566,9.218587061427552e-06,1.4113182154882598,0.010336077251806108,2.5201195297253065e-13,0.01033607722230183,2.619326620022393e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,100,240.0,30000.0,1.0,10000000000.0,10000.0,-2.4804982708235075,0.08370150918011555,0.08423944495764461,10.0312397145546,-11.542863940657082,22725.42713195428,9.705052413801289e-06,1.4093308797659831,0.010559938223426284,2.643805313562453e-13,0.01055993819182625,2.6794071185604243e-15,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
