backend,schema_version,branch_id,point_index,log_w,w_m_s,n,q,s,jacobian_coordinate_system,jacobian_method,physical_jacobian_11,physical_jacobian_12,physical_jacobian_13,physical_jacobian_21,physical_jacobian_22,physical_jacobian_23,physical_jacobian_31,physical_jacobian_32,physical_jacobian_33
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,228,-5.237098312113004,0.005315658862058606,1801.2762862156735,3.659196857902841e-07,1.4417645009367621,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006148525099546369,-6053346.0686026905,1262.7524673426237,1.0392431472103638e-12,-0.005115779340745299,3.178228767426655e-09,-2.8003337018366374e-09,-6.892461497001564,-1.1880126584548102e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,229,-5.2267307500628775,0.00537105595534765,1819.9423746553846,3.697286857568062e-07,1.4417917080495877,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006148714503931407,-6053252.834552034,1275.877296202537,1.0393231712829547e-12,-0.005115936961324362,3.2112132646750083e-09,-2.8005493012705643e-09,-6.892673657794489,-1.200319482077292e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,230,-5.21636318801275,0.005427030368969796,1838.8021730384314,3.735773778312809e-07,1.4418189154961472,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006148903761618608,-6053159.677016042,1289.1387057545219,1.039403161263316e-12,-0.005116094400276327,3.244540535510927e-09,-2.800764874058716e-09,-6.892885975171119,-1.2127540362140146e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,231,-5.205995625962622,0.005483588119463944,1857.8574127717113,3.7746613287964626e-07,1.4418461229427066,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006149093025131168,-6053066.520913714,1302.5379537834713,1.0394831554290446e-12,-0.005116251848923763,3.278213690251128e-09,-2.800980452818849e-09,-6.893098272948084,-1.225317403083766e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,232,-5.195628063912494,0.005540735286070309,1877.109867348188,3.813953266383163e-07,1.441873330081649,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006149282400555221,-6052973.314032799,1316.0763191120789,1.0395631803199928e-12,-0.005116409440557739,3.3122359028137012e-09,-2.8011960597637812e-09,-6.893310427405754,-1.2380106929910298e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,233,-5.185260501862366,0.0055984780113838535,1896.5618297042558,3.853654209235459e-07,1.4419005372205915,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006149471781811524,-6052880.108587112,1329.7553999839365,1.0396432094009614e-12,-0.005116567041895286,3.3466112073517003e-09,-2.8014116726846204e-09,-6.893522562258745,-1.2508354735816296e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,234,-5.1748929398122385,0.0056568225020145425,1916.2156578545557,3.893768860419601e-07,1.4419277446932608,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006149661016360429,-6052786.979645082,1343.576829384916,1.0397232043799241e-12,-0.005116724461593048,3.3813437391546557e-09,-2.8016272589505694e-09,-6.893734853710212,-1.2637933606857309e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,235,-5.164525377762112,0.005715775029254468,1936.07315611722,3.9343010854576113e-07,1.44195495216593,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006149850256732552,-6052693.852135924,1357.5419182218247,1.0398032035434882e-12,-0.0051168818909827175,3.4164367397096743e-09,-2.801842851187406e-09,-6.893947125569218,-1.276885482061524e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,236,-5.154157815711985,0.005775341929751948,1956.136172651062,3.975254800622585e-07,1.441982159330975,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000615003960903846,-6052600.673845005,1371.6519993203333,1.0398832334426424e-12,-0.005117039463385771,3.4518935167627713e-09,-2.8020584716178153e-09,-6.894159254089217,-1.2901129947229823e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,237,-5.143790253661857,0.005835529606192629,1976.40709694457,4.0166348194052494e-07,1.4420093664960199,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006150228967174476,-6052507.496988523,1385.9087384232346,1.0399632675310514e-12,-0.005117197045488832,3.4877182745908362e-09,-2.8022740980230377e-09,-6.894371363011738,-1.3034775323210962e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,238,-5.133422691611729,0.005896344527987679,1996.8883862867558,4.058446043777049e-07,1.4420365739947851,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006150418178593536,-6052414.396624695,1400.3138374756063,1.0400432675076797e-12,-0.005117354445939422,3.5239153228469784e-09,-2.802489697764261e-09,-6.894583628547513,-1.3169807787084732e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,239,-5.123055129561601,0.005957793231969184,2017.5819209774666,4.100692502757438e-07,1.4420637814935504,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006150607395833673,-6052321.297692944,1414.8686627494496,1.040123271668144e-12,-0.005117511856078359,3.5604880397206573e-09,-2.802705303475282e-09,-6.8947958744980244,-1.330623909099049e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,240,-5.112687567511474,0.00601988232309277,2038.4896269850178,4.143378278249261e-07,1.4420909886846838,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006150796725029874,-6052228.147976271,1429.5746033538203,1.0402033065745666e-12,-0.005117669409257512,3.597439872428862e-09,-2.802920937388642e-09,-6.895007977089822,-1.3444081291813916e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,241,-5.102320005461346,0.006082618475147554,2059.613994415807,4.186508387333061e-07,1.4421181958758171,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006150986060054046,-6052134.999693241,1444.4333953816172,1.0402833456694797e-12,-0.005117826972133107,3.6347752025467984e-09,-2.8031365772757253e-09,-6.8952200600913365,-1.3583351413908737e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,242,-5.091952443411219,0.006146008431473478,2080.9575840129187,4.230087939297811e-07,1.4421454034006642,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006151175248351703,-6052041.9278918635,1459.446812649134,1.040363350642837e-12,-0.005117984353343553,3.672498521443383e-09,-2.8033521904896987e-09,-6.8954322997208735,-1.3724067004662155e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,243,-5.081584881361092,0.00621005900568616,2102.522355257721,4.274121133575854e-07,1.4421726109255113,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006151364442468297,-6051948.857521779,1474.6162791320548,1.0404433597992653e-12,-0.005118141744238787,3.710613349775738e-09,-2.803567809672378e-09,-6.8956445197723415,-1.3866240310740995e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,244,-5.071217319310964,0.006274777082409252,2124.3103152040394,4.318612224704822e-07,1.4421998181427194,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006151553748563228,-6051855.736363609,1489.9432425998941,1.04052339971202e-12,-0.0051182992782010505,3.749123280112813e-09,-2.8037834570661675e-09,-6.895856596445405,-1.4009883896254672e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,245,-5.060849757260836,0.006340169618014441,2146.3240588132217,4.363566441966153e-07,1.4422270253599274,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006151743060483988,-6051762.616638292,1505.4295124666037,1.0406034438125006e-12,-0.005118456821856198,3.788032878805198e-09,-2.8039991104325904e-09,-6.896068653535381,-1.4155015502363132e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,246,-5.050482195210709,0.00640624364136919,2168.5662546381295,4.4089891107345174e-07,1.442254232910842,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006151932225668674,-6051669.573383637,1521.076937454561,1.0406834537816492e-12,-0.005118614183833514,3.827346826599904e-09,-2.8042147371167894e-09,-6.896280867268138,-1.4301653415157245e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,247,-5.040114633160581,0.00647300625459224,2191.038944676193,4.45488460806307e-07,1.4422814404617568,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006152121396670162,-6051576.531559482,1536.8870016805079,1.040763467933104e-12,-0.005118771555492063,3.867068792630141e-09,-2.8044303697686026e-09,-6.896493061430013,-1.4449810396641523e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,248,-5.029747071110453,0.006540464633817008,2213.7442204806857,4.5012573684255295e-07,1.4423086477050253,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006152310679672259,-6051483.438944085,1552.8612140516425,1.0408435128512572e-12,-0.005118929070244459,3.9072025209457855e-09,-2.8046460306403016e-09,-6.896705112193791,-1.459949953948839e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,249,-5.019379509060326,0.006608626029962909,2236.684786283383,4.548112842279544e-07,1.4423358549482939,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006152499968498046,-6051390.347760751,1569.0014603996376,1.040923561956371e-12,-0.005119086594686184,3.947752770465223e-09,-2.804861697483542e-09,-6.896917143381669,-1.4750739331846032e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,250,-5.009011947010199,0.006677497769514773,2259.8634229860095,4.5954565802244424e-07,1.4423630625252624,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000615268911057819,-6051297.333037096,1585.3096675164902,1.0410035769203747e-12,-0.005119243937437382,3.988724419298921e-09,-2.8050773376354444e-09,-6.897129331227101,-1.490354882960775e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,251,-4.9986443849600715,0.006747087255310325,2283.282258577048,4.643293144447035e-07,1.4423902701022309,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006152878258472996,-6051204.319743154,1601.787382199826,1.0410835960659196e-12,-0.005119401289866253,4.0301212913180365e-09,-2.805292983753872e-09,-6.897341499508843,-1.5057941331801873e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,252,-4.988276822909944,0.006817401967335886,2306.9434726669133,4.6916271569672515e-07,1.442417477371546,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006153067518390677,-6051111.255654817,1618.4361770762273,1.0411636459885332e-12,-0.005119558785415784,4.0719472884408124e-09,-2.8055086581009567e-09,-6.897553524372791,-1.521393048190098e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,253,-4.977909260859816,0.006888449463530401,2330.8498833592143,4.7404642987738664e-07,1.442444684640861,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006153256784129914,-6051018.192997755,1635.2580176226822,1.0412437000973442e-12,-0.00511971629065109,4.114207370274445e-09,-2.8057243384184935e-09,-6.897765529668023,-1.5371535546494317e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,254,-4.967541698809688,0.006960237380597808,2355.00438863475,4.789810355216397e-07,1.442471892243869,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006153445903113947,-6050925.206789387,1652.2549119975251,1.0413237200552688e-12,-0.005119873614183189,4.15690662061497e-09,-2.8059399920355807e-09,-6.897977691635567,-1.5530776383685777e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,255,-4.95717413675956,0.00703277343482789,2379.4092060943826,4.839670081445884e-07,1.4424990998468772,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006153635027910508,-6050832.222009946,1669.4284723267808,1.041403744193971e-12,-0.005120030947389409,4.2000490245974285e-09,-2.806155651618102e-09,-6.898189834046598,-1.5691666852126107e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,256,-4.946806574709433,0.007106065422925671,2404.0666071131413,4.890048294960415e-07,1.4425263071422247,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006153824264752199,-6050739.186432964,1686.7803376474014,1.0414837991201107e-12,-0.005120188423743085,4.24363864866517e-09,-2.8063713394380535e-09,-6.8984018330201575,-1.5854221169260665e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,257,-4.9364390126593065,0.007180121222849486,2428.9795284616707,4.940950917030528e-07,1.4425535144375723,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006154013507413305,-6050646.152286466,1704.3125564453328,1.0415638582316845e-12,-0.00512034590977898,4.2876806615777575e-09,-2.8065870332273677e-09,-6.898613812432182,-1.6018459412897086e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,258,-4.926071450609179,0.007254948794657739,2454.150990129212,4.992383977684301e-07,1.442580722066606,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006154202603309641,-6050553.194577699,1722.02722168135,1.0416438831825922e-12,-0.005120503214098974,4.332180361489808e-09,-2.8068027003071176e-09,-6.898825948531286,-1.6184402277122352e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,259,-4.915703888559051,0.007330556181364507,2479.58330310285,5.044352433198826e-07,1.4426079296956398,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006154391705016371,-6050460.238297067,1739.9260135690442,1.041723912313514e-12,-0.00512066052808954,4.377141901601429e-09,-2.8070183733512123e-09,-6.899038065081055,-1.6352064203759343e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,260,-4.905336326508923,0.007406951509804073,2505.278834385819,5.096861304817818e-07,1.4426351370170059,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006154580918790485,-6050367.231215746,1758.01064036025,1.041803972242246e-12,-0.00512081798525436,4.4225695198185686e-09,-2.807234074641513e-09,-6.899250038173665,-1.652146000837386e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,261,-4.894968764458795,0.007484142991504457,2531.2406444129174,5.149916764256597e-07,1.442662344338372,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006154770138381883,-6050274.225564124,1776.2832370557112,1.0418840363556488e-12,-0.005120975452097851,4.468468602873598e-09,-2.8074497819000865e-09,-6.899461991711915,-1.6692610614149306e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,262,-4.884601202408668,0.007562138923570042,2557.4718803187507,5.203525096570089e-07,1.4426895519934173,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006154959211198939,-6050181.296339268,1794.745984999838,1.0419640662986057e-12,-0.005121132737212748,4.514844672318464e-09,-2.8076654624399803e-09,-6.899674101952009,-1.6865537586350146e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,263,-4.874233640358541,0.007640947689573412,2583.9749504094,5.257691467668475e-07,1.4427167596484627,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006155148289824257,-6050088.368541758,1813.4006353695147,1.0420441004208138e-12,-0.005121290031994669,4.561702056506362e-09,-2.8078811489431308e-09,-6.8998861926499355,-1.7040255974512097e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,264,-4.863866078308414,0.007720577760456492,2610.752321342555,5.31242111115817e-07,1.4427439669958335,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006155337480539204,-6049995.389940425,1832.2489685545627,1.0421241653512033e-12,-0.0051214474699776275,4.609045172035819e-09,-2.808096863701263e-09,-6.9000981398710355,-1.7216781217484815e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,265,-4.853498516258286,0.0078010376954410566,2637.807182424745,5.367720459792209e-07,1.4427711743432043,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006155526677069301,-6049902.412768001,1851.293209724266,1.042204234465501e-12,-0.005121604917635707,4.656879632804502e-09,-2.8083125844265815e-09,-6.900310067544947,-1.7395135119423353e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,266,-4.843130954208158,0.007882336142948723,2665.142813289165,5.423596064438376e-07,1.4427983820242472,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006155715726815491,-6049809.512011383,1870.5356323388125,1.0422842693995732e-12,-0.005121762183552509,4.705211193181607e-09,-2.808528278424102e-09,-6.900522151935449,-1.757534015344591e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,267,-4.83276339215803,0.007964481841530566,2692.7617236592805,5.48005330950676e-07,1.44282558970529,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006155904782367812,-6049716.612681323,1889.9780615358559,1.0423643085121337e-12,-0.005121919459132791,4.754044364060354e-09,-2.8087439783837895e-09,-6.900734216790952,-1.7757412002374308e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,268,-4.822395830107903,0.008047483620806397,2720.666484043017,5.537097649948018e-07,1.4428527970786515,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006156093950031989,-6049623.662544314,1909.6223528897553,1.0424443784432458e-12,-0.005122076877940874,4.803383748266713e-09,-2.808959706607236e-09,-6.9009461381499735,-1.7941366754564286e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,269,-4.812028268057775,0.008131350402413832,2748.8604180455086,5.59473579059387e-07,1.4428800044520131,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006156283123509187,-6049530.713835426,1929.4708255464207,1.0425244525575027e-12,-0.005122234306420528,4.8532351964438035e-09,-2.8091754407967804e-09,-6.9011580399689745,-1.8127227132237207e-05
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,270,-4.801660706007648,0.008216091200967255,2777.3469433771347,5.652974559367092e-07,1.4429072121590394,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006156472150192915,-6049437.841531385,1949.525848971831,1.0426044924817568e-12,-0.005122391553146231,4.903604705595158e-09,-2.8093911482494103e-09,-6.901370098519305,-1.831501655458511e-05
